OBJECTID,CaseObjectID,AppliedDate,Fee,IssuedDate,ParcelNo,PropertyAddress,Status,Valuation,WorkDescription,BuildingUseCode,PermitNumber,PermitType,PermitSubType
9442214,17027,2017/10/20 08:00:00+00,75.28,2017/10/20 08:00:00+00,570157015,1081 E WATER ST,CLOSED,0,Fire Line Permit,,FN-17-0063,F-FIRE,F-FIRELINE
9442215,17026,2017/10/20 08:00:00+00,107.92,2017/11/14 10:00:00+00,540143000,1014 E MARKET ST,CLOSED,0,Fire Sprinkler Permit,,FN-17-0062,F-FIRE,F-SPRINKLR
9442216,17025,2017/10/18 08:00:00+00,71.2,2017/10/18 08:00:00+00,100059000,1211 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-17-0061,F-FIRE,F-FIREPRTC
9442218,17023,2017/10/02 08:00:00+00,353.54,2017/11/03 08:00:00+00,530162300,550 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-17-0059,F-FIRE,F-SPRINKLR
9442221,17020,2017/09/25 08:00:00+00,99.76,2017/10/02 08:00:00+00,570157017,1085 E WATER ST,EXPIRED,0,Fire Line Permit,,FN-17-0056,F-FIRE,F-FIRELINE
9442222,17019,2017/09/25 08:00:00+00,99.76,2017/10/02 08:00:00+00,570157013,1075 E WATER ST,CLOSED,0,Fire Line Permit,,FN-17-0055,F-FIRE,F-FIRELINE
9442223,17018,2017/09/25 08:00:00+00,99.76,2017/10/02 08:00:00+00,570157019,1089 E WATER ST,EXPIRED,0,Fire Line Permit,,FN-17-0054,F-FIRE,F-FIRELINE
9442224,17017,2017/09/25 08:00:00+00,99.76,2017/09/25 08:00:00+00,570157014,1077 E WATER ST,EXPIRED,0,Fire Line Permit,,FN-17-0053,F-FIRE,F-FIRELINE
9442226,17015,2017/09/07 08:00:00+00,75.28,2017/09/07 08:00:00+00,320148000,811 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-17-0051,F-FIRE,F-FIREPRTC
9442227,17014,2017/08/31 08:00:00+00,61,2017/08/31 08:00:00+00,100006000,1331 W MAIN ST,ISSUE,0,Fire Protection System Permit,,FN-17-0050,F-FIRE,F-FIREPRTC
9442228,17013,2017/08/28 08:00:00+00,87.52,2017/08/28 08:00:00+00,330260000,119 W MAIN ST,ISSUE,0,Fire Protection System Permit,,FN-17-0049,F-FIRE,F-FIREPRTC
9442235,17006,2017/07/25 08:00:00+00,79.36,,530075000,515 E WATER ST,CANCELLED,0,Fire Protection System Permit,,FN-17-0042,F-FIRE,F-FIREPRTC
9442240,17001,2017/06/22 08:00:00+00,75.28,2017/06/22 08:00:00+00,280208100,522 2ND ST SE,CLOSED,0,Fire Protection System Permit,,FN-17-0037,F-FIRE,F-FIREPRTC
9442243,16998,2017/06/19 08:00:00+00,2069.6,2017/08/17 08:00:00+00,310170000,853 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-17-0034,F-FIRE,F-SPRINKLR
9442244,16997,2017/06/16 08:00:00+00,166.6,2017/08/17 08:00:00+00,570157019,1089 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-17-0033,F-FIRE,F-SPRINKLR
9442245,16996,2017/06/16 08:00:00+00,91.6,,570157018,1087 E WATER ST,EXPIRED,0,Fire Sprinkler Permit,,FN-17-0032,F-FIRE,F-SPRINKLR
9442246,16995,2017/06/16 08:00:00+00,166.6,2017/09/21 08:00:00+00,570157017,1085 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-17-0031,F-FIRE,F-SPRINKLR
9442247,16994,2017/06/16 08:00:00+00,91.6,,570157016,1083 E WATER ST,CANCELLED,0,Fire Sprinkler Permit,,FN-17-0030,F-FIRE,F-SPRINKLR
9442248,16993,2017/06/16 08:00:00+00,166.6,2017/07/20 08:00:00+00,570157015,1081 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-17-0029,F-FIRE,F-SPRINKLR
9442249,16992,2017/06/16 08:00:00+00,91.6,2019/12/05 10:00:00+00,570157014,1077 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-17-0028,F-FIRE,F-SPRINKLR
9442250,16991,2017/06/16 08:00:00+00,166.6,2017/07/20 08:00:00+00,570157012,1073 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-17-0027,F-FIRE,F-SPRINKLR
9442251,16990,2017/06/16 08:00:00+00,91.6,2019/12/05 10:00:00+00,570157011,1071 E WATER ST,ISSUE,0,Fire Sprinkler Permit,,FN-17-0026,F-FIRE,F-SPRINKLR
9442252,16989,2017/06/16 08:00:00+00,91.6,2019/12/05 10:00:00+00,570157010,1065 E WATER ST,ISSUE,0,Fire Sprinkler Permit,,FN-17-0025,F-FIRE,F-SPRINKLR
9442253,16988,2017/06/16 08:00:00+00,91.6,,570157009,1063 E WATER ST,EXPIRED,0,Fire Sprinkler Permit,,FN-17-0024,F-FIRE,F-SPRINKLR
9442254,16987,2017/06/16 08:00:00+00,91.6,,570157008,1061 E WATER ST,CANCELLED,0,Fire Sprinkler Permit,,FN-17-0023,F-FIRE,F-SPRINKLR
9442255,16986,2017/06/08 08:00:00+00,75.28,2017/08/17 08:00:00+00,100064000,1106 W MAIN ST,CLOSED,0,Fire Line Permit,,FN-17-0022,F-FIRE,F-FIRELINE
9442258,16983,2017/05/01 08:00:00+00,79.36,2017/05/01 08:00:00+00,100016000,1309  W MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-17-0019,F-FIRE,F-SPRINKLR
9442259,16982,2017/04/27 08:00:00+00,219.64,2017/05/24 08:00:00+00,280208100,522 2ND ST SE,CLOSED,0,Fire Sprinkler Permit,,FN-17-0018,F-FIRE,F-SPRINKLR
9442261,16980,2017/03/28 08:00:00+00,1176.44,2017/04/25 08:00:00+00,100064000,1106 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-17-0016,F-FIRE,F-SPRINKLR
9442264,16977,2017/03/15 08:00:00+00,75.28,2017/03/15 08:00:00+00,330270000,206 W MARKET ST,CLOSED,0,Fire Protection System Permit,,FN-17-0013,F-FIRE,F-FIREPRTC
9442266,16975,2017/02/27 10:00:00+00,144.64,2017/03/15 08:00:00+00,310170000,853 W MAIN ST,CLOSED,0,Fire Line Permit,,FN-17-0011,F-FIRE,F-FIRELINE
9442267,16974,2017/02/17 10:00:00+00,79.36,2017/03/06 10:00:00+00,530162300,550 E WATER ST,CLOSED,0,Fire Line Permit,,FN-17-0010,F-FIRE,F-FIRELINE
9442268,16973,2017/02/17 10:00:00+00,166.6,2017/04/14 08:00:00+00,570157013,1075 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-17-0009,F-FIRE,F-SPRINKLR
9442271,16970,2017/01/19 10:00:00+00,99.76,2017/01/25 10:00:00+00,330248000,111 E MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-17-0006,F-FIRE,F-SPRINKLR
9442276,16965,2017/01/04 10:00:00+00,71.2,,280208000,929 2ND ST SE,CLOSED,0,Fire Sprinkler Permit,,FN-17-0001,F-FIRE,F-SPRINKLR
9442278,16963,2016/12/20 10:00:00+00,71.2,2016/12/20 10:00:00+00,330248000,111 E MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-16-0089,F-FIRE,F-FIREPRTC
9442280,16961,2016/12/02 10:00:00+00,95.68,2016/12/02 10:00:00+00,100050000,1001 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-16-0087,F-FIRE,F-FIREPRTC
9442281,16960,2016/11/28 10:00:00+00,87.52,2016/12/28 10:00:00+00,280016007,108 W MAIN ST G,CLOSED,0,Fire Sprinkler Permit,,FN-16-0086,F-FIRE,F-SPRINKLR
9442282,16959,2016/11/16 10:00:00+00,79.36,2016/12/20 10:00:00+00,100016000,1309 W MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-16-0085,F-FIRE,F-SPRINKLR
9442284,16957,2016/10/26 08:00:00+00,83.44,2016/11/28 10:00:00+00,100068000,1000 W MAIN ST STE A,ISSUE,0,Fire Sprinkler Permit,,FN-16-0083,F-FIRE,F-SPRINKLR
9442298,16943,2016/08/03 08:00:00+00,71.2,2016/08/18 08:00:00+00,290012000,418 W MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-16-0069,F-FIRE,F-SPRINKLR
9442307,16934,2016/07/18 08:00:00+00,75.28,2016/07/25 08:00:00+00,280113000,"313 2ND ST SE, SUITE 105",CLOSED,0,Fire Protection System Permit,,FN-16-0060,F-FIRE,F-FIREPRTC
9442309,16932,2016/07/06 08:00:00+00,236.24,2016/07/20 08:00:00+00,330270000,206 W MARKET ST,CLOSED,0,Fire Sprinkler Permit,,FN-16-0058,F-FIRE,F-SPRINKLR
9442319,16922,2016/06/15 08:00:00+00,75.28,2016/07/13 08:00:00+00,330248000,105 E MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-16-0048,F-FIRE,F-SPRINKLR
9442320,16921,2016/06/03 08:00:00+00,61,2016/06/03 08:00:00+00,530026000,414 4TH ST NE,ISSUE,0,Fire Protection System Permit,,FN-16-0047,F-FIRE,F-FIREPRTC
9442322,16919,2016/06/02 08:00:00+00,75.28,2016/07/01 08:00:00+00,280208100,921 2ND ST SE,ISSUE,0,Fire Sprinkler Permit,,FN-16-0045,F-FIRE,F-SPRINKLR
9442326,16915,2016/04/28 08:00:00+00,75.28,2016/04/28 08:00:00+00,100016000,1309 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-16-0041,F-FIRE,F-FIREPRTC
9442330,16911,2016/04/08 08:00:00+00,79.36,2016/04/08 08:00:00+00,100001000,104 14TH ST NW,CLOSED,0,Fire Protection System Permit,,FN-16-0037,F-FIRE,F-FIREPRTC
9442341,16900,2016/03/09 10:00:00+00,75.28,2016/03/28 08:00:00+00,280208100,945 2ND ST SE,ISSUE,0,Fire Sprinkler Permit,,FN-16-0026,F-FIRE,F-SPRINKLR
9442354,16887,2016/02/08 10:00:00+00,75.28,2016/03/01 10:00:00+00,280045000,400 E MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-16-0013,F-FIRE,F-SPRINKLR
9442361,16880,2016/01/29 10:00:00+00,61,2016/01/29 10:00:00+00,320157000,701 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-16-0006,F-FIRE,F-FIREPRTC
9442369,16872,2015/12/14 10:00:00+00,120.16,2015/12/28 10:00:00+00,330268000,211 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-15-0053,F-FIRE,F-SPRINKLR
9442372,16869,2015/12/04 10:00:00+00,79.36,2015/12/23 10:00:00+00,320156000,709 W MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-15-0050,F-FIRE,F-SPRINKLR
9442376,16865,2015/09/24 08:00:00+00,61,2015/09/24 08:00:00+00,280010000,200 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-15-0046,F-FIRE,F-FIREPRTC
9442378,16863,2015/09/11 08:00:00+00,1212.8,2016/01/15 10:00:00+00,100068000,1000 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-15-0044,F-FIRE,F-SPRINKLR
9442379,16862,2015/09/09 08:00:00+00,236.24,2015/09/18 08:00:00+00,290017000,324 W MAIN ST,ISSUE,0,Fire Protection System Permit,,FN-15-0043,F-FIRE,F-FIREPRTC
9442382,16859,2015/08/11 08:00:00+00,71.2,2015/08/26 08:00:00+00,100068000,1000 W MAIN ST,CLOSED,0,Fire Line Permit,,FN-15-0040,F-FIRE,F-FIRELINE
9442388,16853,2015/07/13 08:00:00+00,79.36,2015/08/12 08:00:00+00,280208000,949 2ND ST SE,ISSUE,0,Fire Sprinkler Permit,,FN-15-0034,F-FIRE,F-SPRINKLR
9442398,16843,2015/05/19 08:00:00+00,256.64,2015/06/03 08:00:00+00,330072000,409 3RD ST NE,ISSUE,0,Fire Protection System Permit,,FN-15-0024,F-FIRE,F-FIREPRTC
9442399,16842,2015/05/13 08:00:00+00,61,2015/05/21 08:00:00+00,320198000,315 W MAIN ST,ISSUE,0,Fire Protection System Permit,,FN-15-0023,F-FIRE,F-FIREPRTC
9442400,16841,2015/05/13 08:00:00+00,61,2015/05/21 08:00:00+00,280016100,108 2ND ST SW,ISSUE,0,Fire Protection System Permit,,FN-15-0022,F-FIRE,F-FIREPRTC
9442405,16836,2015/04/21 08:00:00+00,75.48,2015/05/21 08:00:00+00,300003000,852  W MAIN ST STE 108,CLOSED,0,Fire Sprinkler Permit,,FN-15-0017,F-FIRE,F-SPRINKLR
9442407,16834,2015/03/31 08:00:00+00,523.1,2015/05/04 08:00:00+00,100016000,1309 W MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-15-0015,F-FIRE,F-SPRINKLR
9442409,16832,2015/03/24 08:00:00+00,244.4,2015/05/04 08:00:00+00,280010000,200 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-15-0013,F-FIRE,F-SPRINKLR
9442411,16830,2015/03/12 08:00:00+00,61,2015/03/12 08:00:00+00,100007000,1329 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-15-0011,F-FIRE,F-FIREPRTC
9442413,16828,2015/03/02 10:00:00+00,61,2015/03/02 10:00:00+00,280001000,219 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-15-0009,F-FIRE,F-FIREPRTC
9442415,16826,2015/02/11 10:00:00+00,61,2015/02/11 10:00:00+00,280052000,422 E MAIN ST,ISSUE,0,Fire Line Permit,,FN-15-0007,F-FIRE,F-FIRELINE
9442418,16823,2015/02/05 10:00:00+00,76.28,2015/03/18 08:00:00+00,540159000,1123 E MARKET ST,CLOSED,0,Fire Sprinkler Permit,,FN-15-0004,F-FIRE,F-SPRINKLR
9442422,16819,2014/12/30 10:00:00+00,277.04,2015/01/13 10:00:00+00,280052000,422 E MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-14-0051,F-FIRE,F-FIREPRTC
9442423,16818,2014/12/29 10:00:00+00,61,2014/12/29 10:00:00+00,100005000,1395 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-14-0050,F-FIRE,F-FIREPRTC
9442424,16817,2014/11/19 10:00:00+00,71.2,,530051000,401 E MARKET ST,CLOSED,0,Fire Sprinkler Permit,,FN-14-0049,F-FIRE,F-SPRINKLR
9442431,16810,2014/09/24 08:00:00+00,61,2014/09/24 08:00:00+00,290012000,416 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-14-0042,F-FIRE,F-FIREPRTC
9442434,16807,2014/08/28 08:00:00+00,165.04,2014/09/25 08:00:00+00,530162200,701 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-14-0039,F-FIRE,F-SPRINKLR
9442438,16803,2014/08/07 08:00:00+00,61,2014/08/07 08:00:00+00,320174000,511 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-14-0035,F-FIRE,F-FIREPRTC
9442439,16802,2014/08/04 08:00:00+00,61,2014/08/18 08:00:00+00,300003000,852-854 W MAIN ST,ISSUE,0,Fire Line Permit,,FN-14-0034,F-FIRE,F-FIRELINE
9442444,16797,2014/07/20 08:00:00+00,1053.68,2014/09/29 08:00:00+00,320197000,315 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-14-0029,F-FIRE,F-SPRINKLR
9442446,16795,2014/07/01 08:00:00+00,91.6,2014/08/13 08:00:00+00,300003000,852 W MAIN ST STE 110,ISSUE,0,Fire Sprinkler Permit,,FN-14-0027,F-FIRE,F-SPRINKLR
9442447,16794,2014/06/26 08:00:00+00,61,2014/06/26 08:00:00+00,300003000,852 W MAIN ST STE 110,CLOSED,0,Fire Protection System Permit,,FN-14-0026,F-FIRE,F-FIREPRTC
9442450,16791,2014/06/12 08:00:00+00,61,2014/06/12 08:00:00+00,320027000,416 4TH ST NW,CLOSED,0,Fire Protection System Permit,,FN-14-0023,F-FIRE,F-FIREPRTC
9442453,16788,2014/06/05 08:00:00+00,61,2014/06/05 08:00:00+00,530059000,401 E MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-14-0020,F-FIRE,F-FIREPRTC
9442455,16786,2014/05/23 08:00:00+00,87.52,2014/07/15 08:00:00+00,300003000,852 W MAIN ST,CLOSED,0,Fire Line Permit,,FN-14-0018,F-FIRE,F-FIRELINE
9442456,16785,2014/05/20 08:00:00+00,136.48,2014/06/10 08:00:00+00,280028000,115 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-14-0017,F-FIRE,F-SPRINKLR
9442460,16781,2014/04/09 08:00:00+00,136.48,2014/04/16 08:00:00+00,280208100,522 B 2ND ST SE,ISSUE,0,Fire Sprinkler Permit,,FN-14-0013,F-FIRE,F-SPRINKLR
9442461,16780,2014/04/09 08:00:00+00,87.52,2014/04/16 08:00:00+00,280128B00,455 2ND ST SE,CLOSED,0,Fire Sprinkler Permit,,FN-14-0012,F-FIRE,F-SPRINKLR
9442481,16760,2013/12/03 10:00:00+00,1613.66,2014/01/29 10:00:00+00,300003000,852 W MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-13-0096,F-FIRE,F-SPRINKLR
9442488,16753,2013/10/23 08:00:00+00,134.44,2013/11/21 10:00:00+00,320197000,315 W MAIN ST,CLOSED,0,Fire Line Permit,,FN-13-0089,F-FIRE,F-FIRELINE
9442490,16751,2013/10/08 08:00:00+00,61,2013/10/08 08:00:00+00,320156000,709 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-13-0087,F-FIRE,F-FIREPRTC
9442500,16741,2013/08/22 08:00:00+00,61,2013/08/22 08:00:00+00,540141000,1015 E MARKET ST,ISSUE,0,Fire Line Permit,,FN-13-0077,F-FIRE,F-FIRELINE
9442506,16735,2013/08/15 08:00:00+00,116.08,2013/09/13 08:00:00+00,280208000,981 2ND ST SE,ISSUE,0,Fire Sprinkler Permit,,FN-13-0071,F-FIRE,F-SPRINKLR
9442514,16727,2013/08/06 08:00:00+00,132.4,2013/09/13 08:00:00+00,540141000,1015 E MARKET ST,CLOSED,0,Fire Sprinkler Permit,,FN-13-0063,F-FIRE,F-SPRINKLR
9442516,16725,2013/08/01 08:00:00+00,71.2,2013/08/05 08:00:00+00,560040400,1522 E MARKET ST,CLOSED,0,Fire Sprinkler Permit,,FN-13-0061,F-FIRE,F-SPRINKLR
9442523,16718,2013/07/10 08:00:00+00,79.36,2013/08/13 08:00:00+00,530051000,401 E MARKET ST,CLOSED,0,Fire Sprinkler Permit,,FN-13-0054,F-FIRE,F-SPRINKLR
9442526,16715,2013/06/28 08:00:00+00,83.44,2013/07/09 08:00:00+00,330245000,123  E MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-13-0051,F-FIRE,F-SPRINKLR
9442529,16712,2013/06/18 08:00:00+00,343,2013/06/20 08:00:00+00,100051000,1003 W MAIN ST,ISSUE,0,Fire Line Permit,,FN-13-0048,F-FIRE,F-FIRELINE
9442530,16711,2013/06/06 08:00:00+00,61,2013/06/18 08:00:00+00,330238000,204 E MARKET ST,CLOSED,0,Fire Protection System Permit,,FN-13-0047,F-FIRE,F-FIREPRTC
9442543,16698,2013/04/10 08:00:00+00,598.04,2013/05/17 08:00:00+00,100051000,1003 W MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-13-0034,F-FIRE,F-SPRINKLR
9442544,16697,2013/04/09 08:00:00+00,3590.42,2013/05/07 08:00:00+00,570157000,1111 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-13-0033,F-FIRE,F-SPRINKLR
9442545,16696,2013/04/08 08:00:00+00,61,2013/04/08 08:00:00+00,330273000,223 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-13-0032,F-FIRE,F-FIREPRTC
9442550,16691,2013/03/18 08:00:00+00,79.36,2013/04/26 08:00:00+00,2800601D0,410 E WATER ST #400,CLOSED,0,Fire Sprinkler Permit,,FN-13-0027,F-FIRE,F-SPRINKLR
9442551,16690,2013/03/15 08:00:00+00,79.36,2013/03/18 08:00:00+00,2800601C0,410 E WATER ST #300,CLOSED,0,Fire Sprinkler Permit,,FN-13-0026,F-FIRE,F-SPRINKLR
9442568,16673,2013/01/29 10:00:00+00,79.36,2013/02/20 10:00:00+00,330155L00,235  W MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-13-0009,F-FIRE,F-SPRINKLR
9442575,16666,2013/01/07 10:00:00+00,161,2013/01/11 10:00:00+00,570157000,1111 E WATER ST,CLOSED,0,Fire Line Permit,,FN-13-0002,F-FIRE,F-FIRELINE
9442577,16664,2012/11/14 10:00:00+00,61,2012/11/14 10:00:00+00,320089000,233 4TH ST NW,ISSUE,0,Fire Protection System Permit,,FN-12-0058,F-FIRE,F-FIREPRTC
9442584,16657,2012/11/08 10:00:00+00,79.36,2012/11/08 10:00:00+00,100007000,1329  W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-12-0051,F-FIRE,F-FIREPRTC
9442590,16651,2012/09/27 08:00:00+00,121,2012/10/22 08:00:00+00,530064000,425  E MAIN ST,ISSUE,0,Fire Protection System Permit,,FN-12-0045,F-FIRE,F-FIREPRTC
9442604,16637,2012/07/10 08:00:00+00,61,2012/07/10 08:00:00+00,320174000,511  W MAIN ST,ISSUE,0,Fire Protection System Permit,,FN-12-0031,F-FIRE,F-FIREPRTC
9442607,16634,2012/07/02 08:00:00+00,75.28,2012/07/23 08:00:00+00,320156000,707  W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-12-0028,F-FIRE,F-SPRINKLR
9442608,16633,2012/06/25 08:00:00+00,75.28,2012/07/19 08:00:00+00,280035000,212 E MAIN ST,EXPIRED,0,Fire Sprinkler Permit,,FN-12-0027,F-FIRE,F-SPRINKLR
9442613,16628,2012/06/18 08:00:00+00,61,2012/06/26 08:00:00+00,280113000,313  2ND ST SE STE 103,EXPIRED,0,Fire Protection System Permit,,FN-12-0022,F-FIRE,F-FIREPRTC
9442614,16627,2012/06/11 08:00:00+00,71.2,2012/07/02 08:00:00+00,330245000,123 E MAIN ST,EXPIRED,0,Fire Sprinkler Permit,,FN-12-0021,F-FIRE,F-SPRINKLR
9442617,16624,2012/05/15 08:00:00+00,61,2012/05/15 08:00:00+00,280035000,212 E MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-12-0018,F-FIRE,F-FIREPRTC
9442624,16617,2012/03/29 08:00:00+00,83.44,2012/05/03 08:00:00+00,330245000,123 E MAIN ST,EXPIRED,0,Fire Sprinkler Permit,,FN-12-0011,F-FIRE,F-SPRINKLR
9442625,16616,2012/03/29 08:00:00+00,71.2,2012/04/18 08:00:00+00,100056000,1201 W MAIN ST,ISSUE,0,Fire Sprinkler Permit,,FN-12-0010,F-FIRE,F-SPRINKLR
9442626,16615,2012/03/29 08:00:00+00,232.16,2012/05/02 08:00:00+00,560040400,1512 E MARKET ST,CLOSED,0,Fire Sprinkler Permit,,FN-12-0009,F-FIRE,F-SPRINKLR
9442631,16610,2012/02/03 10:00:00+00,579.68,2012/02/29 10:00:00+00,320089000,233 4TH ST NW,CLOSED,0,Fire Sprinkler Permit,,FN-12-0004,F-FIRE,F-SPRINKLR
9442635,16606,2011/12/27 10:00:00+00,51,2011/12/27 10:00:00+00,560008000,1304 E MARKET ST,CLOSED,0,Fire Protection System Permit,,FN-11-0050,F-FIRE,F-FIREPRTC
9442636,16605,2011/12/12 10:00:00+00,51,2011/12/12 10:00:00+00,100020000,1223 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-11-0049,F-FIRE,F-FIREPRTC
9442637,16604,2011/12/12 10:00:00+00,111,2011/12/12 10:00:00+00,530065600,106 5TH ST SE,CLOSED,0,Fire Protection System Permit,,FN-11-0048,F-FIRE,F-FIREPRTC
9442638,16603,2011/12/02 10:00:00+00,77.52,,530080000,605 E MAIN ST& 7TH ST NE,CANCELLED,0,Fire Sprinkler Permit,,FN-11-0047,F-FIRE,F-SPRINKLR
9442642,16599,2011/11/18 10:00:00+00,61.2,2011/12/08 10:00:00+00,560008000,1304 E MARKET ST,CLOSED,0,Fire Sprinkler Permit,,FN-11-0043,F-FIRE,F-SPRINKLR
9442648,16593,2011/09/14 08:00:00+00,84.44,2011/09/14 08:00:00+00,330269000,213 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-11-0037,F-FIRE,F-SPRINKLR
9442650,16591,2011/08/31 08:00:00+00,51,2011/08/31 08:00:00+00,280052000,422 E MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-11-0035,F-FIRE,F-FIREPRTC
9442651,16590,2011/08/23 08:00:00+00,61.2,2011/08/26 08:00:00+00,530100000,609 E MARKET STREET,ISSUE,0,Fire Sprinkler Permit,,FN-11-0034,F-FIRE,F-SPRINKLR
9442655,16586,2011/08/03 08:00:00+00,61.2,2011/09/29 08:00:00+00,040118000,450 14TH ST NW,ISSUE,0,Fire Sprinkler Permit,,FN-11-0030,F-FIRE,F-SPRINKLR
9442657,16584,2011/07/21 08:00:00+00,106.08,2011/07/27 08:00:00+00,320020000,315 4TH ST NW,CLOSED,0,Fire Sprinkler Permit,,FN-11-0028,F-FIRE,F-SPRINKLR
9442658,16583,2011/07/14 08:00:00+00,61.2,2011/07/25 08:00:00+00,530162200,701 E WATER ST,CLOSED,0,Fire Sprinkler Permit,,FN-11-0027,F-FIRE,F-SPRINKLR
9442659,16582,2011/07/12 08:00:00+00,81.6,2011/07/20 08:00:00+00,330155300,255 W MAIN ST,EXPIRED,0,Fire Sprinkler Permit,,FN-11-0026,F-FIRE,F-SPRINKLR
9442660,16581,2011/06/28 08:00:00+00,51,2011/06/28 08:00:00+00,320196000,323 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-11-0025,F-FIRE,F-FIREPRTC
9442666,16575,2011/05/03 08:00:00+00,240.72,2011/10/03 08:00:00+00,320026000,401 4TH ST NW,CLOSED,0,Fire Sprinkler Permit,,FN-11-0019,F-FIRE,F-SPRINKLR
9442670,16571,2011/04/20 08:00:00+00,260.1,2011/06/10 08:00:00+00,330251000,101 E MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-11-0015,F-FIRE,F-SPRINKLR
9442671,16570,2011/04/15 08:00:00+00,77.52,2011/05/02 08:00:00+00,2800841C0,250 W MAIN ST 104,ISSUE,0,Fire Sprinkler Permit,,FN-11-0014,F-FIRE,F-SPRINKLR
9442674,16567,2011/03/31 08:00:00+00,69.36,2011/03/31 08:00:00+00,530080000,610 E MARKET ST,ISSUE,0,Fire Sprinkler Permit,,FN-11-0011,F-FIRE,F-SPRINKLR
9442676,16565,2011/03/04 10:00:00+00,51,2011/03/04 10:00:00+00,530059000,401 E MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-11-0009,F-FIRE,F-FIREPRTC
9442677,16564,2011/02/14 10:00:00+00,51,2011/02/14 10:00:00+00,540154000,1110  E MARKET ST,CLOSED,0,Fire Protection System Permit,,FN-11-0008,F-FIRE,F-FIREPRTC
9442678,16563,2011/02/09 10:00:00+00,51,2011/02/09 10:00:00+00,330175000,202 2ND ST NW,CLOSED,0,Fire Protection System Permit,,FN-11-0007,F-FIRE,F-FIREPRTC
9442684,16557,2011/01/06 10:00:00+00,51,2011/02/04 10:00:00+00,100051000,1003 W MAIN ST,CLOSED,0,Fire Protection System Permit,,FN-11-0001,F-FIRE,F-FIREPRTC
9442685,16556,2010/12/29 10:00:00+00,73.44,2011/01/18 10:00:00+00,330155L00,235 W MAIN ST,CLOSED,0,Fire Sprinkler Permit,,FN-10-0037,F-FIRE,F-SPRINKLR
9442686,16555,2010/12/29 10:00:00+00,89.76,2011/01/10 10:00:00+00,280043000,320 EAST MAIN STREET,CLOSED,0,Fire Sprinkler Permit,,FN-10-0036,F-FIRE,F-SPRINKLR
